area,direction,elevator,fitment,name,property,total_price,type,unit_price
75.31平米,西南,有,精装,绿海名居 ,非共有,640,2室2厅,单价84983元/平米
70.18平米,东南 南,有,精装,潜龙曼海宁花园北区 ,非共有,560,2室2厅,单价79795元/平米
76.56平米,南,有,简装,龙珠花园C区 ,非共有,286.5,2室1厅,单价37422元/平米
61.75平米,西南,有,精装,菁英趣庭 ,共有,695,2室1厅,单价112551元/平米
64.61平米,西北,有,简装,中兆花园 ,非共有,265,2室1厅,单价41016元/平米
78.76平米,东南,有,精装,富通苑 ,非共有,540,2室2厅,单价68563元/平米
32.75平米,东,有,简装,时尚新居 ,非共有,168,1室0厅,单价51298元/平米
73.49平米,东南,有,精装,信义御城豪园 ,非共有,363,2室1厅,单价49395元/平米
50.05平米,西北,有,精装,祥云天都世纪大厦 ,非共有,405,1室1厅,单价80920元/平米
53.93平米,南 北,无,精装,青春庭园 ,共有,393,2室2厅,单价72873元/平米
65.88平米,东,有,精装,中兆花园 ,非共有,251,2室1厅,单价38100元/平米
73.26平米,南,有,精装,中海大山地北区 ,非共有,315,2室1厅,单价42998元/平米
55.43平米,东南,无,精装,金玲花园 ,共有,310,2室1厅,单价55927元/平米
38.36平米,东北,有,简装,翠景居 ,非共有,182,1室0厅,单价47446元/平米
71.71平米,东,有,简装,嘉葆润金座 ,非共有,590,2室1厅,单价82276元/平米
32.85平米,南,有,精装,畔山御景花园 ,非共有,178,1室1厅,单价54186元/平米
75.94平米,东北,有,精装,新锦安雅园三期 ,非共有,760,2室2厅,单价100080元/平米
38.85平米,东北,有,精装,阳光新干线家园 ,非共有,220,1室1厅,单价56629元/平米
78.05平米,北,有,精装,大世纪水山缘 ,非共有,328,3室2厅,单价42025元/平米
42.99平米,北,有,精装,大世纪水山缘 ,共有,194,1室1厅,单价45127元/平米
67.56平米,东南,无,简装,金达花园 ,非共有,430,2室2厅,单价63648元/平米
64.86平米,北,有,简装,帝港海湾豪园 ,非共有,525,2室1厅,单价80944元/平米
71.91平米,西北,有,精装,深业东岭 ,非共有,506,2室1厅,单价70366元/平米
65.44平米,东北,有,精装,荣超花园 ,共有,290,2室1厅,单价44316元/平米
70.64平米,西南,有,精装,招商果岭花园 ,非共有,600,2室1厅,单价84938元/平米
76.34平米,西南,有,简装,嘉多利花园 ,非共有,830,2室1厅,单价108725元/平米
53.68平米,东北,有,精装,卡罗社区 ,非共有,508,1室1厅,单价94635元/平米
72.84平米,东北,有,精装,大世纪水山缘 ,非共有,318,2室2厅,单价43658元/平米
72.03平米,东,有,精装,康达尔花园四期 ,非共有,328,2室2厅,单价45537元/平米
77.77平米,南,有,精装,幸福枫景 ,非共有,520,2室2厅,单价66864元/平米
70.83平米,北,有,简装,新华城 ,非共有,425,2室1厅,单价60003元/平米
37.29平米,南,无,精装,青春庭园 ,非共有,300,1室1厅,单价80451元/平米
66.51平米,南,无,精装,万家灯火 ,非共有,378,2室2厅,单价56834元/平米
74.04平米,西南,有,简装,东方半岛花园A区 ,非共有,278,2室2厅,单价37548元/平米
68.76平米,西南,有,精装,和亨中心广场 ,非共有,268,2室2厅,单价38977元/平米
82.1平米,东,有,精装,合正佳园 ,非共有,885,2室1厅,单价107796元/平米
64.04平米,西北,有,精装,黄金大厦 ,共有,485,2室1厅,单价75734元/平米
32.46平米,东南,有,精装,合正锦湖魅力城 ,非共有,243,1室1厅,单价74862元/平米
82.43平米,东南,有,精装,鑫竹苑 ,非共有,1000,2室1厅,单价121316元/平米
61.95平米,东南,有,精装,泰华俊庭 ,共有,528,2室1厅,单价85231元/平米
79.12平米,北,有,简装,振业峦山谷 ,非共有,305,2室1厅,单价38550元/平米
75.83平米,南,有,精装,远洋新天地 ,共有,315,2室1厅,单价41541元/平米
38.63平米,南,有,精装,豪方菁园 ,非共有,200,2室1厅,单价51774元/平米
65.03平米,西,有,简装,康达尔花园五期蝴蝶堡 ,非共有,338,2室1厅,单价51977元/平米
32.39平米,西北,有,精装,凯丰花园二期 ,非共有,295,2室1厅,单价91078元/平米
79.34平米,南 北,无,精装,梅兴苑 ,非共有,500,2室2厅,单价63020元/平米
71.33平米,南,无,简装,龙园山庄 ,非共有,285,2室1厅,单价39956元/平米
62.95平米,东,有,简装,信和爱琴居 ,非共有,237,2室1厅,单价37649元/平米
62.23平米,西北,有,简装,百合星城一期 ,共有,260.8,2室2厅,单价41910元/平米
74.98平米,东北,有,简装,东华大厦 ,非共有,495,3室2厅,单价66018元/平米
99.28平米,南 北,有,精装,君临天下 ,非共有,990,4室2厅,单价99718元/平米
174.74平米,东 东北,有,精装,十五峯花园 ,非共有,1350,4室2厅,单价77258元/平米
49.26平米,北,无,其他,先科花园 ,非共有,345,2室1厅,单价70037元/平米
61.35平米,北,有,其他,雍翠华府 ,非共有,380,2室1厅,单价61940元/平米
83.05平米,东北,有,精装,英达花园 ,非共有,365,2室2厅,单价43950元/平米
48.43平米,东北,有,简装,高发城驰苑 ,非共有,475,2室1厅,单价98080元/平米
86.04平米,东南,有,精装,茗香苑 ,非共有,739,3室2厅,单价85891元/平米
75.58平米,东南,有,简装,来座山 ,非共有,549,3室1厅,单价72639元/平米
96.67平米,东南,有,简装,天威花园 ,共有,665,3室2厅,单价68791元/平米
77.57平米,北,有,精装,金燕园 ,非共有,530,3室2厅,单价68326元/平米
143.51平米,南,有,精装,绿景大公馆 ,共有,930,5室2厅,单价64804元/平米
76.3平米,东南,有,精装,都市花园 ,非共有,610,3室1厅,单价79948元/平米
113.92平米,东南 西北,有,简装,桃源居七区 ,非共有,610,3室2厅,单价53547元/平米
71.48平米,南,有,精装,珠光花半里 ,非共有,640,2室2厅,单价89536元/平米
83.74平米,西北,有,精装,华润城润府一期 ,非共有,1588,2室2厅,单价189635元/平米
36.23平米,西,有,简装,雅仕荔景苑 ,非共有,390,1室1厅,单价107646元/平米
54.95平米,北,有,精装,翡翠星光园 ,非共有,280,2室1厅,单价50956元/平米
111.31平米,南 北,无,简装,宏兴苑 ,非共有,388,3室2厅,单价34858元/平米
88.3平米,东南,有,精装,龙华花半里花园 ,非共有,500,3室1厅,单价56626元/平米
75.71平米,西南,有,精装,阳光海滨花园 ,非共有,1300,3室2厅,单价171708元/平米
73.53平米,东南,无,简装,翠枫豪园 ,非共有,326,3室1厅,单价44336元/平米
147.39平米,西南,有,精装,新锦安雅园三期 ,非共有,1250,5室1厅,单价84810元/平米
60.07平米,西北,有,精装,松坪村东区三期 ,非共有,565,2室1厅,单价94057元/平米
151.66平米,东 南,有,精装,幸福城一期 ,非共有,945,4室1厅,单价62311元/平米
74.24平米,南,无,简装,梅兴苑 ,非共有,480,2室1厅,单价64656元/平米
134.29平米,南,有,精装,港丽豪园 ,非共有,1098,4室2厅,单价81764元/平米
89.29平米,东南,有,精装,广兴源圣拿威 ,非共有,950,4室2厅,单价106395元/平米
90.35平米,西,无,精装,丰润花园 ,非共有,390,3室2厅,单价43166元/平米
62.81平米,南,有,精装,京基东方都会 ,非共有,366,2室1厅,单价58271元/平米
106.7平米,南,有,精装,百合星城二期 ,非共有,510,3室1厅,单价47798元/平米
47.06平米,西,有,精装,田心大厦 ,非共有,228.8,1室1厅,单价48619元/平米
42.29平米,南 北,有,精装,万科第五园五期 ,非共有,218,1室0厅,单价51549元/平米
42.76平米,南,有,简装,金丽豪苑 ,非共有,510,1室1厅,单价119271元/平米
63.2平米,西北,有,简装,皇庭世纪 ,非共有,630,2室1厅,单价99684元/平米
31.67平米,西北,无,简装,陶然居 ,非共有,223,1室0厅,单价70414元/平米
70.83平米,南,无,简装,英达花园 ,非共有,268,2室1厅,单价37838元/平米
68平米,东,无,其他,中海怡瑞山居 ,非共有,275,2室2厅,单价40442元/平米
26.99平米,北,有,简装,自由港湾公寓 ,非共有,230,1室0厅,单价85217元/平米
61.77平米,南,有,精装,翡翠星光园 ,非共有,310,2室1厅,单价50187元/平米
44.76平米,东,有,简装,金众蓝钻风景 ,非共有,137,2室1厅,单价30608元/平米
107.35平米,北,有,精装,兰亭国际名园 ,非共有,588,2室1厅,单价54775元/平米
62.87平米,西北,有,简装,和平广场 ,非共有,361,2室1厅,单价57421元/平米
39平米,东北,有,精装,新天地名居 ,非共有,260,1室1厅,单价66667元/平米
63.71平米,西北,有,简装,西城雅筑 ,非共有,745,2室1厅,单价116937元/平米
15.43平米,南,无,简装,旭飞花园 ,共有,195,1室0厅,单价126378元/平米
36.57平米,东北,有,简装,卡罗社区 ,非共有,325,1室1厅,单价88871元/平米
35.65平米,北,有,简装,旭飞华达园 ,非共有,180,1室1厅,单价50491元/平米
35.93平米,南,有,精装,钻石时代 ,非共有,184.5,1室1厅,单价51350元/平米
64.22平米,西北,有,精装,桂芳园三期 ,非共有,295,2室2厅,单价45936元/平米
40.71平米,西北,有,精装,阳光新干线家园 ,非共有,210,1室1厅,单价51585元/平米
67.87平米,东南,有,精装,和谐家园 ,非共有,388,2室1厅,单价57169元/平米
76.39平米,西,有,简装,彩天名苑 ,非共有,515,2室2厅,单价67418元/平米
41.26平米,西,有,简装,韵动家园 ,非共有,355,1室1厅,单价86040元/平米
39.32平米,东,有,精装,葵花公寓 ,非共有,535,1室1厅,单价136064元/平米
47.68平米,西,有,精装,友谊大厦 ,非共有,245,2室1厅,单价51385元/平米
44.03平米,南,无,精装,福中福花园一期 ,非共有,360,2室1厅,单价81763元/平米
70.9平米,南,有,简装,金地梅陇镇三期 ,非共有,490,2室2厅,单价69112元/平米
34.9平米,北,无,精装,荔馨村南山区 ,非共有,302,1室1厅,单价86533元/平米
66.19平米,北,无,简装,盈翠家园 ,非共有,270,2室2厅,单价40792元/平米
50.2平米,南,有,简装,新阁小区 ,非共有,308,2室1厅,单价61355元/平米
89.22平米,东南,有,精装,鸿威de森林就瞰山 ,非共有,289,4室2厅,单价32392元/平米
87.41平米,南,有,精装,慢城三期 ,非共有,459,4室2厅,单价52512元/平米
79.98平米,南,有,精装,香诗美林 ,非共有,770,2室1厅,单价96275元/平米
172.68平米,南,有,精装,星河盛世 ,非共有,1350,4室1厅,单价78180元/平米
108.12平米,南,有,精装,华润深圳湾悦府二期 ,非共有,1880,1室1厅,单价173881元/平米
109.44平米,南 北,有,精装,信义御城豪园 ,共有,494,4室2厅,单价45139元/平米
122.21平米,南 西南,无,精装,宝华花园 ,共有,560,3室2厅,单价45823元/平米
118.11平米,东南,有,精装,金汐府 ,非共有,355,4室1厅,单价30057元/平米
174平米,南,有,精装,汉京九榕台 ,非共有,2538,4室2厅,单价145863元/平米
88.1平米,东 西,有,精装,鸿威de森林就瞰山 ,非共有,319,3室2厅,单价36209元/平米
125.59平米,南 北,无,精装,宏兴苑 ,非共有,420,4室2厅,单价33443元/平米
89.66平米,南 北,有,精装,金地名峰 ,非共有,330,4室1厅,单价36806元/平米
41.37平米,东,有,简装,南溪新苑 ,非共有,315,1室1厅,单价76143元/平米
51.74平米,西北,有,精装,THETOWN乐城 ,非共有,248,2室1厅,单价47932元/平米
89.07平米,东南 南,有,精装,仙岭公馆 ,非共有,310,3室2厅,单价34805元/平米
34.24平米,东,有,简装,桃苑公寓 ,共有,260,1室1厅,单价75935元/平米
89.31平米,南 北,有,精装,水木澜山居 ,共有,740,3室2厅,单价82858元/平米
47.81平米,东南 南,有,精装,东方瑞景苑 ,非共有,159,1室1厅,单价33257元/平米
141.01平米,东北,有,精装,莱蒙水榭春天二期 ,非共有,1000,4室2厅,单价70917元/平米
88.82平米,南,有,精装,卓越皇后道 ,非共有,688,3室2厅,单价77461元/平米
67.99平米,东南,有,精装,怡康家园 ,共有,278,3室2厅,单价40889元/平米
82平米,东,有,精装,翠枫豪园 ,非共有,350,3室1厅,单价42683元/平米
86.47平米,南,无,精装,桃源居五区 ,非共有,542,3室2厅,单价62681元/平米
67.91平米,南,有,精装,信义假日名城博雅园 ,非共有,360,2室1厅,单价53012元/平米
89.42平米,南,有,精装,金地名峰 ,非共有,370,4室1厅,单价41378元/平米
89.3平米,东南 南,有,精装,振业天峦 ,非共有,350,3室1厅,单价39194元/平米
89.28平米,南,有,精装,佳兆业城市广场一期 ,共有,620,3室2厅,单价69445元/平米
88.3平米,南,有,精装,玉湖湾 ,共有,880,3室1厅,单价99661元/平米
43.5平米,东南,无,精装,锦绣花园 ,非共有,250,2室1厅,单价57472元/平米
42.67平米,北,有,简装,金茂礼都 ,非共有,853,1室1厅,单价199907元/平米
62.23平米,南,有,精装,嘉湖新都 ,非共有,620,2室1厅,单价99631元/平米
88.44平米,西南,有,精装,华润城润府一期 ,共有,1600,3室2厅,单价180914元/平米
89.42平米,西北,有,精装,佳兆业新都汇 ,非共有,488,3室1厅,单价54574元/平米
129.53平米,南,有,精装,鼎太风华二期 ,非共有,1385,4室2厅,单价106926元/平米
79.6平米,南,有,精装,海语山林 ,非共有,240,3室2厅,单价30151元/平米
66.43平米,西南,无,精装,登科花园 ,非共有,426,2室1厅,单价64128元/平米
72.82平米,东南,有,精装,百合盛世 ,非共有,299,3室1厅,单价41061元/平米
87.48平米,南,有,精装,椰风海岸 ,非共有,895,3室2厅,单价102310元/平米
76.21平米,东南,有,精装,壹锦园 ,非共有,550,3室2厅,单价72170元/平米
61.12平米,东南,有,精装,铂金时代罗湖 ,非共有,320,2室1厅,单价52357元/平米
138.54平米,东南,有,精装,棕榈堡花园 ,非共有,780,4室2厅,单价56302元/平米
91.73平米,南 北,有,精装,花里林居 ,非共有,880,3室1厅,单价95934元/平米
77.03平米,东,有,简装,德沁苑 ,非共有,278,3室1厅,单价36090元/平米
118.83平米,东南,有,精装,诺德中央道 ,非共有,620,4室2厅,单价52176元/平米
77.77平米,东南,有,精装,理想居 ,非共有,540,2室1厅,单价69436元/平米
60.7平米,西北,有,精装,京基东方都会 ,非共有,333,2室1厅,单价54860元/平米
88.85平米,东南,有,精装,中粮凤凰里 ,非共有,600,3室2厅,单价67530元/平米
157.86平米,南,有,精装,深业紫麟山花园 ,非共有,530,4室1厅,单价33575元/平米
81.33平米,东北,有,精装,西城丰和 ,共有,600,3室2厅,单价73774元/平米
25.07平米,东南,无,简装,长兴楼 ,非共有,92,1室0厅,单价36698元/平米
27.82平米,东南,有,精装,御锦公馆 ,非共有,168,1室0厅,单价60389元/平米
32.52平米,南,无,简装,景山花园 ,非共有,210,1室1厅,单价64576元/平米
51.82平米,西北,有,简装,皇御苑四期 ,非共有,415,2室2厅,单价80085元/平米
56.34平米,南,有,简装,聚龙大厦 ,非共有,450,2室1厅,单价79873元/平米
79.52平米,东北,有,精装,佳兆业可园七期 ,非共有,425,2室2厅,单价53446元/平米
77.36平米,西南,有,精装,万科第五园八期 ,非共有,478,2室1厅,单价61790元/平米
113.92平米,西北,有,简装,富源商贸中心 ,非共有,678,3室2厅,单价59516元/平米
82.63平米,北,无,简装,颐林雅院 ,共有,580,3室1厅,单价70193元/平米
84.48平米,南,有,精装,金地梅陇镇三期 ,非共有,579,3室2厅,单价68537元/平米
89.52平米,南 北,有,精装,金地梅陇镇三期 ,非共有,598,3室2厅,单价66801元/平米
86.97平米,东南,有,精装,潜龙曼海宁花园南区 ,共有,700,3室2厅,单价80488元/平米
71.78平米,东南,无,精装,中城康桥花园二期 ,非共有,293,3室2厅,单价40820元/平米
89.05平米,西南,有,精装,信义御城豪园 ,非共有,410,3室2厅,单价46042元/平米
72.37平米,东南,有,精装,华业玫瑰四季馨园一期 ,非共有,630,2室1厅,单价87053元/平米
91.32平米,南,有,简装,阳光花园 ,非共有,338,3室1厅,单价37013元/平米
121.87平米,东南,有,精装,纯海岸 ,非共有,2000,3室2厅,单价164110元/平米
71.42平米,南,有,简装,满京华喜悦里 ,共有,360,3室1厅,单价50407元/平米
66.6平米,东南,有,精装,深圳海航城 ,非共有,297,3室2厅,单价44595元/平米
