name,type,area,direction,fitment,elevator,total_price,unit_price,property
碧海名园 ,3室2厅,65.32,东南,精装,有,510,78078,共有
金燕园 ,3室2厅,77.57,北,精装,有,530,68326,非共有
中航北苑大厦 ,3室2厅,99.5,东南,精装,有,880,88443,非共有
都市花园 ,3室1厅,76.3,东南,精装,有,610,79948,非共有
中海日辉台 ,3室2厅,94.41,南,简装,有,539,57092,共有
中海怡翠山庄三期 ,3室2厅,89.82,东南,精装,无,390,43421,非共有
松坪村东区三期 ,2室2厅,60.07,西,精装,有,550,91560,非共有
嘉麟豪庭 ,3室2厅,126.17,东,简装,有,750,59444,非共有
惠中名苑 ,2室1厅,71.65,南 北,精装,无,560,78158,非共有
文星花园 ,2室1厅,67.06,东南,精装,无,380,56666,非共有
领翔华府 ,3室1厅,75.11,西南,精装,有,600,79883,非共有
峰景台大厦 ,4室2厅,166.35,东南 东北,精装,有,736,44245,非共有
慢城一期 ,3室2厅,103.26,南,精装,无,448,43386,非共有
中海锦城 ,3室2厅,89.12,南,精装,有,840,94255,非共有
学府道花园 ,3室2厅,88.26,东南,精装,有,580,65715,非共有
中山花园大厦 ,3室1厅,100.71,西北,毛坯,有,508,50442,共有
珑门 ,3室2厅,86.95,西南,精装,有,480,55205,非共有
云顶翠峰 ,3室1厅,126.64,南,简装,有,1000,78964,非共有
万科金域蓝湾二期 ,2室1厅,79.21,西北,精装,有,720,90898,非共有
航苑大厦 ,4室1厅,104.91,西北,简装,有,800,76256,非共有
骏皇嘉园 ,2室2厅,65.72,东北,精装,有,580,88254,非共有
英达钰龙园 ,2室1厅,62.4,西南,简装,有,590,94552,非共有
皇庭香格里花园 ,1室1厅,46,南,简装,有,439,95435,非共有
怀德公元 ,3室2厅,85.73,西南,精装,有,600,69988,共有
弘雅花园雅兰亭四期 ,2室2厅,58.05,东南,精装,无,480,82688,非共有
怡景花园 ,3室2厅,85.7,南,精装,无,600,70012,共有
鸿荣源尚峰 ,4室2厅,89.13,西南,精装,有,620,69562,非共有
嘉洲富苑 ,3室1厅,93,北,简装,有,720,77420,共有
丽港湾 ,3室2厅,99.52,东南,精装,有,990,99478,非共有
来座山 ,3室1厅,75.58,东南,简装,有,549,72639,非共有
志健时代广场 ,3室2厅,106.84,南 北,精装,有,365,34164,非共有
金地梅陇镇一期 ,3室2厅,106.7,南,简装,有,689,64574,共有
南国丽园 ,3室1厅,75.83,东南,精装,有,480,63300,非共有
星河明居 ,4室1厅,126.67,北,精装,有,880,69472,共有
中海怡翠山庄三期 ,2室2厅,71.3,南,简装,无,329,46144,非共有
龙威花园二期 ,3室1厅,75.48,南,简装,有,350,46370,共有
骏景华庭 ,3室2厅,81.77,东南,简装,有,520,63594,非共有
文峰华庭 ,3室2厅,85.68,东南,精装,有,408.6,47690,非共有
桃源居四区 ,3室1厅,88.68,南 北,精装,无,555,62585,非共有
中海阳光玫瑰园 ,3室2厅,97.9,东南,精装,有,1400,143004,非共有
桂芳园五期 ,3室2厅,90.86,西北,精装,有,395,43474,非共有
旭源瑞景轩 ,3室2厅,88.02,南,精装,有,333,37833,非共有
长乐花园 ,3室2厅,112.69,东南,精装,有,1590,141096,非共有
皇庭香格里花园 ,2室1厅,74.63,南,精装,有,663,88839,非共有
玖悦 ,3室2厅,103.78,南,精装,有,938,90384,非共有
风临四季 ,3室2厅,68.88,东南,精装,无,270,39199,非共有
汇龙苑 ,3室2厅,77.36,南 北,精装,暂无数据,510,65926,共有
龙城华府 ,3室2厅,97.23,西南,精装,有,403,41449,非共有
瑞泽佳园 ,3室2厅,89,东南,精装,有,422,47416,非共有
信义荔山公馆 ,3室1厅,89,东北,精装,有,600,67416,非共有
福园小区 ,3室2厅,98.03,南,精装,无,379,38662,非共有
深业御园 ,3室1厅,72.13,北,精装,有,235,32581,非共有
中海康城国际一期 ,3室1厅,88.13,西南,简装,有,418,47430,非共有
华翔居 ,3室1厅,66.7,南,精装,无,396,59371,非共有
云海天城 ,2室2厅,75.94,西,精装,有,760,100080,非共有
深蓝季节 ,1室1厅,42.74,东,简装,有,459,107394,非共有
中南花园 ,3室1厅,117.36,东北,精装,有,970,82652,共有
碧海名园 ,3室1厅,64.82,西南,精装,有,530,81765,非共有
蓝宝石家园 ,3室2厅,78.67,南,精装,有,630,80082,非共有
振业天峦 ,4室1厅,89.26,东南,精装,有,345,38652,非共有
格澜郡二期 ,2室2厅,73.64,东 南,精装,有,428,58121,非共有
中海怡瑞山居 ,3室1厅,85.41,南,精装,无,358,41916,非共有
美晨苑 ,3室2厅,121.37,南,精装,有,960,79097,非共有
丹梓龙庭 ,2室1厅,68.83,南 北,简装,有,175,25425,非共有
桂芳园八期 ,3室1厅,94.85,东,精装,有,564,59463,非共有
京基御景东方 ,6室3厅,224.76,东,简装,有,2600,115679,非共有
星河智荟 ,3室2厅,88.66,南,精装,有,394.5,44496,非共有
万科红二期 ,3室1厅,68.51,北,精装,有,485,70793,非共有
天悦湾花园 ,3室2厅,85.15,南,精装,有,1050,123312,非共有
金鼎大厦 ,2室1厅,62.76,西北 北,精装,有,353,56247,共有
大世纪花园 ,3室2厅,111.04,东南,精装,有,448,40346,非共有
恒地悦山湖花园 ,4室2厅,88.15,西北,精装,有,430,48781,非共有
俊峰丽舍 ,2室1厅,77.4,东北,其他,有,660,85272,非共有
润城花园 ,2室1厅,81.98,南,简装,有,698,85143,非共有
青春家园 ,2室1厅,75.38,南,精装,有,830,110109,非共有
新地中央 ,3室2厅,88.65,南,精装,有,550,62042,非共有
中信领航 ,4室2厅,89.81,北,精装,有,730,81283,非共有
天源大厦 ,3室1厅,75.8,东北,精装,有,440,58048,非共有
心语雅园 ,2室1厅,62.82,南,简装,有,670,106654,非共有
振业天峦 ,3室2厅,88.2,东南 南,精装,有,370,41951,共有
诺德假日花园 ,2室1厅,48.64,西北,简装,有,730,150083,非共有
锦绣江南四期 ,4室2厅,112.87,南 北,精装,有,610,54045,非共有
佳兆业可园五期 ,4室2厅,97.59,东南,精装,有,575,58920,非共有
信和花园 ,2室2厅,73.47,东南,精装,无,258.5,35185,共有
怡景花园 ,3室2厅,58.88,南,简装,无,538,91373,非共有
发展兴苑 ,3室2厅,137.21,南 北,精装,有,1350,98390,非共有
万科麓城二期 ,3室2厅,88.53,南 北,精装,有,550,62126,非共有
风和日丽 ,3室1厅,97.54,东南 北,精装,无,465,47673,非共有
长泰花园 ,3室1厅,108.47,东南,精装,有,1520,140131,非共有
茵悦之生花园二期 ,3室1厅,81.29,南,精装,有,395,48592,非共有
绿景香颂 ,3室2厅,70.45,东南,精装,有,550,78070,共有
半岛明苑 ,3室2厅,70.15,东南,精装,无,515,73415,共有
香珠花园 ,3室2厅,125.69,南,精装,有,1500,119342,非共有
万科金域蓝湾三期 ,3室2厅,112.12,东南,精装,有,1180,105245,非共有
佳兆业可园六期 ,2室2厅,75.79,东北,精装,有,420,55417,非共有
龙威花园一期 ,3室2厅,104.68,东南,简装,有,340,32480,非共有
靖轩豪苑 ,3室2厅,86.53,南,精装,有,703,81244,非共有
益田花园二期 ,4室2厅,195.48,东,精装,有,1438,73563,非共有
南岭花园 ,3室2厅,76.49,北,简装,无,278,36345,非共有
中海康城国际一期 ,3室1厅,87.26,西南,精装,有,410,46987,非共有
麓园 ,3室2厅,88.69,西北,简装,有,392,44199,非共有
英达钰龙园 ,1室1厅,42.07,南,简装,有,415,98646,共有
来座山 ,3室1厅,75.61,东南,精装,有,518,68510,非共有
南头中学教师楼 ,2室2厅,64.07,南 北,简装,无,485,75699,非共有
绿景中城天邑花园 ,2室1厅,46.07,东北,精装,有,510,110702,共有
中旅国际公馆2期 ,4室2厅,157.45,东,简装,有,3120,198159,非共有
信义御城豪园 ,3室2厅,85.61,西南,精装,有,399,46607,非共有
锦绣江南四期 ,3室2厅,101.67,南 北,精装,有,570,56064,共有
佳兆业城市广场三期 ,3室2厅,88.76,东南,精装,有,640,72105,非共有
万科第五园八期 ,4室2厅,115.31,南,精装,有,760,65910,非共有
环岛丽园 ,2室1厅,72.19,东北,精装,有,560,77574,非共有
招商依山郡 ,3室2厅,89.01,西北 北,简装,有,480,53927,非共有
水木澜山居 ,4室1厅,100.7,南,精装,有,860,85403,共有
中海丽苑 ,2室1厅,72.24,东北,精装,有,630,87210,非共有
祥云天都世纪大厦 ,2室1厅,76,南,精装,有,568,74737,非共有
THETOWN乐城 ,3室2厅,88.4,西南,精装,有,456,51584,非共有
阳光新干线家园 ,2室1厅,62.39,东,精装,有,343,54977,非共有
坤祥花语馨 ,3室2厅,81.99,东南,精装,有,385,46957,非共有
南景苑 ,2室1厅,67.3,东南,精装,有,490,72809,非共有
新城花园 ,3室2厅,65,西南,精装,无,410,63077,非共有
菁英趣庭 ,3室1厅,73.74,西北,精装,有,880,119339,非共有
幸福海岸二期 ,3室1厅,116.74,西北,精装,有,1200,102793,非共有
桃源居二区 ,3室2厅,116.57,南 北,精装,有,688,59021,非共有
中兆花园 ,2室1厅,70,东南,简装,有,258,36858,共有
龙威花园二期 ,2室1厅,62.88,西北,精装,有,275,43735,非共有
龙珠花园A区 ,3室1厅,78.89,北,精装,有,288.8,36608,非共有
光明1号 ,3室2厅,80.77,西南,毛坯,有,450,55714,非共有
花样年花乡 ,2室1厅,52.79,东南,精装,有,630,119341,非共有
深业东岭 ,2室1厅,70.25,南,毛坯,有,530,75445,非共有
国展苑 ,2室1厅,50,东北,简装,有,210,42000,非共有
城南雅筑 ,2室2厅,50.93,南,精装,有,220,43197,非共有
锦荟PARK ,3室2厅,89.81,南,毛坯,有,450,50106,非共有
泰华俊庭 ,2室1厅,58.9,东北,简装,有,500,84890,共有
金地上塘道二期 ,2室1厅,66.63,西,精装,有,513,76993,非共有
桂芳园一期 ,2室2厅,60.54,东北,简装,无,282,46581,非共有
旭飞华达园 ,2室1厅,41.86,东南,简装,有,220,52557,非共有
花好园 ,2室1厅,56.11,南,简装,有,560,99804,非共有
龙珠花园A区 ,2室1厅,51.12,北,精装,有,209,40885,非共有
中航天逸 ,4室1厅,130.23,东南,精装,有,1200,92145,非共有
振业天峦 ,3室2厅,89.19,东南,简装,有,330,37000,非共有
京基御景华城 ,2室2厅,67.36,东北,精装,有,520,77198,非共有
百仕达东郡 ,1室1厅,44.9,西,简装,有,334.8,74566,非共有
东方瑞景苑 ,2室1厅,72,南,精装,有,256,35556,共有
旺业豪苑 ,3室1厅,66.63,东南,简装,有,380,57032,非共有
奥宸观壹城 ,2室1厅,36.87,北,毛坯,有,155,42040,共有
佳兆业水岸新都 ,2室1厅,77.55,南,简装,有,248,31980,非共有
愉园新村 ,2室1厅,63,南,简装,无,235,37302,非共有
远洋新干线一期 ,2室1厅,59.07,南,精装,有,170,28780,非共有
振业峦山谷 ,2室1厅,88.86,南,简装,有,320,36012,非共有
七街公馆 ,2室1厅,59.93,西北,精装,有,365,60905,非共有
锦绣花园二期 ,4室2厅,193.74,南,精装,有,1598,82482,非共有
桃源村三期 ,3室1厅,89.17,东,简装,有,735,82427,非共有
花园城五期 ,4室1厅,140.39,西南,简装,有,1450,103284,共有
熙璟城 ,3室2厅,85.33,西南,精装,有,420,49221,非共有
宏观苑 ,5室2厅,173.33,东南 西北,简装,有,1360,78464,非共有
世纪广场 ,2室2厅,64.32,北,精装,有,510,79292,共有
君子广场 ,4室2厅,138.87,北,精装,有,1370,98654,非共有
山水情家园 ,3室2厅,96.95,东南 南,精装,有,960,99021,非共有
海虹苑 ,3室2厅,94.57,西南,简装,无,660,69790,非共有
富盈门 ,3室2厅,98.75,西北,精装,有,640,64811,非共有
冠城世家 ,3室2厅,148.9,南,精装,有,1080,72532,非共有
世界花园 ,4室2厅,146.83,东南,精装,有,1050,71512,非共有
信义假日名城五期B山翠居 ,3室2厅,83.89,南,简装,有,469.5,55967,非共有
绿景大公馆 ,3室2厅,88.83,东南,精装,有,680,76551,非共有
梅林一村三区 ,3室2厅,90.31,北,精装,有,735,81387,非共有
诺德中央道 ,4室2厅,118.83,东南,精装,有,620,52176,非共有
桂芳园四期 ,3室1厅,70.9,西北,简装,有,325,45840,非共有
理想居 ,2室1厅,77.77,东南,精装,有,540,69436,非共有
宝田雅苑 ,2室1厅,51.02,西南,精装,有,400,78401,非共有
星海名城五期 ,2室1厅,51.68,东南,精装,有,570,110295,非共有
联城美园 ,1室1厅,37.35,北,精装,有,225,60241,非共有
和平广场 ,2室1厅,61.61,东北,精装,有,368,59731,共有
泛海城市广场 ,1室1厅,39.51,东南,精装,有,239,60492,非共有
鹏公馆 ,1室1厅,46.5,南,精装,有,500,107527,非共有
豪方天际花园 ,4室2厅,85.61,东南,精装,有,1210,141339,非共有
港莲二村 ,2室2厅,69.7,南,简装,无,350,50216,非共有
翠苑大厦 ,2室1厅,81.63,东北,简装,有,378.9,46417,非共有
益田假日府邸 ,3室2厅,77.46,东南,毛坯,有,426,54997,非共有
仙湖枫景家园 ,2室1厅,65.11,东,精装,有,350,53756,非共有
桂芳园三期 ,2室1厅,65.36,西北,精装,有,290,44370,非共有
龙悦居四期 ,2室1厅,63.5,南,简装,有,600,94489,共有
丽湖花园二期 ,2室1厅,57,南,精装,无,243,42632,非共有
海洋大厦 ,1室0厅,45.47,东南,精装,有,220,48384,非共有
佳华书苑雅阁 ,2室2厅,66.86,西南,精装,有,1050,157045,共有
丰润花园 ,2室1厅,73,南,精装,无,375,51370,非共有
菁英趣庭 ,2室1厅,74.13,南,简装,有,738,99555,非共有
中兆花园 ,2室1厅,45.7,东南,精装,无,225,49235,非共有
佳兆业可园三期 ,2室2厅,70.62,东北,精装,有,415,58766,共有
城市天地广场 ,2室1厅,56.97,北,精装,有,286,50202,非共有
金洲嘉丽园 ,2室1厅,65.45,北,简装,无,390,59588,非共有
京基一百大厦 ,1室1厅,29.24,东,精装,有,315,107730,非共有
THETOWN乐城 ,2室1厅,52,西南,精装,有,258,49616,非共有
鹏盛村 ,1室0厅,37.48,东南,精装,有,305,81377,非共有
中粮幸福花园 ,2室1厅,39.88,南,精装,有,385,96540,非共有
美杜兰华庭 ,2室1厅,73.21,东南,精装,有,293,40022,非共有
华富大厦 ,1室1厅,41,南,精装,有,275,67074,非共有
花好园 ,2室1厅,59.79,北,其他,有,550,91989,非共有
桂芳园六期 ,2室1厅,71.42,西北,精装,有,342,47886,非共有
华府馨居 ,2室2厅,54.64,南,简装,有,585,107065,共有
龙珠花园B区 ,2室1厅,60.4,南,精装,有,265,43875,非共有
白金酒店公寓 ,2室1厅,37.32,西南,精装,有,350,93784,非共有
振业天峦 ,2室2厅,60.05,南,精装,有,260,43298,非共有
桃源居十三区 ,3室2厅,78.38,东南 西北,精装,无,460,58689,非共有
深业岭秀名苑 ,1室1厅,37.23,北,精装,有,345,92668,共有
又一村花园 ,2室1厅,42.32,东南,简装,无,193,45605,非共有
富通好旺角一期 ,2室1厅,76.87,北,简装,有,730,94966,非共有
东方盛世花园 ,2室1厅,66.36,东 东南,精装,有,335,50483,非共有
海富花园 ,2室1厅,72.54,东北,简装,有,330,45493,非共有
合能城市阳光花园 ,2室1厅,50.41,东南,精装,有,255,50586,非共有
丽湖花园三期 ,2室1厅,60.06,北,精装,有,253,42125,共有
潜龙花园 ,2室2厅,66.48,南,精装,无,425,63930,非共有
中海怡美山庄 ,2室2厅,68.47,东南,精装,无,306,44692,非共有
德邻雅筑 ,2室2厅,78.61,东南,精装,有,710,90320,非共有
潜龙鑫茂花园A区 ,2室1厅,70.12,西北,精装,有,490,69881,非共有
星湖花园 ,1室1厅,37.07,东,简装,有,200,53952,共有
红树绿洲 ,2室1厅,58.5,东南,简装,有,565,96582,共有
鸿隆世纪广场 ,3室2厅,114,北,简装,有,520,45615,非共有
合正瑞园 ,2室1厅,74.99,南,精装,有,700,93346,非共有
兴达华府 ,1室1厅,17.64,东南,精装,有,153,86735,非共有
东方明珠城 ,2室1厅,73.25,西南,精装,有,298,40683,非共有
苹果园 ,1室1厅,41.4,东南,简装,有,250,60387,非共有
星座大厦 ,1室1厅,49.78,东南,精装,有,528,106067,非共有
第五大道高发西岸花园三期 ,3室2厅,86.24,东南,简装,有,930,107839,非共有
泰华锦绣城 ,2室1厅,81,东 东南,简装,有,516,63704,非共有
西海岸花园 ,1室1厅,45.32,东,简装,有,388,85614,非共有
雅仕阁 ,2室1厅,50.29,东南,简装,有,385,76556,共有
中南花园 ,2室2厅,81.31,东南 西南,精装,有,760,93470,非共有
花样年花郡 ,2室1厅,55.87,东南,精装,有,728,130303,共有
信义御城豪园 ,2室1厅,64.97,西北,精装,有,338,52025,非共有
苹果园 ,1室0厅,31.69,东南,精装,有,185,58379,非共有
翠枫豪园 ,2室1厅,60.27,东北,精装,无,267,44301,非共有
佳兆业上品雅园 ,2室1厅,78.72,南,精装,有,640,81301,非共有
碧海富通城五期 ,1室0厅,36.6,东南,精装,有,349,95356,非共有
青年城邦园 ,1室1厅,42.01,东北,简装,有,260,61891,非共有
星航华府 ,2室2厅,73.3,西北,精装,有,525,71624,非共有
龙珠花园B区 ,2室1厅,58.47,西 西南,精装,有,242,41389,非共有
新阁小区 ,2室1厅,41.15,南 北,精装,无,208,50547,非共有
东方明珠城 ,2室1厅,73.01,西南,精装,有,298,40817,非共有
龙园山庄 ,2室1厅,64.27,北,简装,有,328,51035,非共有
承翰半山海 ,2室1厅,59.86,西,精装,有,189,31574,非共有
金地名轩 ,2室1厅,71.17,南,简装,有,650,91331,非共有
加洲花园 ,2室1厅,55.14,南,精装,无,270,48967,非共有
康达尔花园四期 ,2室1厅,70.96,东北,简装,有,315,44392,非共有
白金时代 ,2室2厅,43.9,南,精装,有,419,95445,非共有
水晶之城 ,2室2厅,34.4,东南,精装,有,170,49419,非共有
滢水山庄 ,2室1厅,60.8,南,简装,无,348,57237,非共有
海韵花园 ,2室2厅,75.59,西南,精装,有,515,68131,非共有
雍翠华府 ,1室1厅,36.7,东南,简装,有,235,64033,非共有
星河世纪 ,1室1厅,44.23,北,精装,有,440,99480,非共有
欧意轩花园 ,2室2厅,67.81,南,精装,无,230,33919,非共有
兴达华府 ,2室1厅,42.35,东,精装,有,335,79103,非共有
大陆庄园 ,1室1厅,52.26,东北,精装,有,439,84004,非共有
彩世界家园 ,2室1厅,66.82,东北,简装,有,360,53877,共有
信义假日名城博雅园 ,2室1厅,68.38,南,简装,无,360,52647,非共有
阳光第五季 ,3室2厅,74.87,南,简装,有,479,63978,非共有
茂业城 ,2室1厅,51.77,东南,精装,无,218,42110,共有
益田村 ,2室1厅,61,南,简装,无,540,88525,非共有
嘉意台 ,2室2厅,76.34,西南,精装,有,670,87766,非共有
白金时代 ,2室2厅,43.26,西北,精装,有,375,86686,非共有
新天地名居 ,1室1厅,38.19,东南,精装,有,275,72009,非共有
时代景苑 ,2室2厅,72.01,西南,精装,有,410,56937,非共有
丰润花园 ,2室2厅,73.7,南 北,精装,无,369,50068,非共有
星航华府 ,2室1厅,78.25,东北,精装,有,530,67732,非共有
花样年花乡 ,2室1厅,58.13,东南,简装,有,720,123861,非共有
森雅谷润筑园 ,2室1厅,36.66,东南,精装,有,158,43099,非共有
华浩源A区 ,3室2厅,76.79,西南,简装,有,330,42975,非共有
书香门第名苑 ,2室1厅,65.79,西北,精装,有,528,80256,非共有
青橙时代 ,1室0厅,26.52,北,精装,有,165,62218,非共有
缔馨园 ,2室1厅,61.79,东南,简装,有,720,116524,共有
晨晖家园 ,1室0厅,35.63,东南,精装,有,330,92619,非共有
德兴城花园 ,2室2厅,76.2,西南,简装,无,238,31234,非共有
